transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
2883,2023-01-18,17:07:32,1,3,Lower Manhattan,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
6148,2023-06-21,09:54:31,1,8,Astoria,17,8.7,Loose Tea,Black tea,English Breakfast
3182,2023-02-12,07:28:09,1,8,Astoria,12,3.75,Bakery,Scone,Ginger Scone
8511,2023-02-23,09:15:56,1,5,Hell's Kitchen,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
3638,2023-06-13,19:01:38,2,8,Astoria,13,2.5,Bakery,Biscotti,Chocolate Biscotti
1059,2023-01-06,20:42:51,1,3,Lower Manhattan,6,3.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
7739,2023-05-19,08:28:03,2,3,Lower Manhattan,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3667,2023-06-04,13:31:46,2,5,Hell's Kitchen,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
9776,2023-03-17,09:48:59,1,3,Lower Manhattan,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
4610,2023-01-31,13:25:26,1,8,Astoria,14,0.8,Flavours,Regular syrup,Vanilla syrup
9370,2023-03-08,06:32:49,3,5,Hell's Kitchen,11,3.5,Bakery,Pastry,Croissant
5692,2023-05-22,12:01:09,3,5,Hell's Kitchen,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
1343,2023-05-03,18:46:24,1,3,Lower Manhattan,18,14.5,Coffee beans,House blend Beans,Espresso Roast whole bean
9912,2023-06-25,07:04:57,3,3,Lower Manhattan,16,8.95,Loose Tea,Herbal tea,Peppermint
2051,2023-04-17,07:51:11,1,5,Hell's Kitchen,12,3.75,Bakery,Scone,Ginger Scone
2833,2023-06-06,08:00:51,1,5,Hell's Kitchen,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
8781,2023-04-29,16:18:56,2,3,Lower Manhattan,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
6816,2023-06-20,14:52:26,1,5,Hell's Kitchen,21,9.2,Branded,Housewares,Ceramic Mug
74,2023-06-15,20:47:44,3,3,Lower Manhattan,20,2.75,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
1490,2023-06-29,14:53:18,2,8,Astoria,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
7407,2023-01-26,07:31:47,3,3,Lower Manhattan,2,3.25,Coffee,Gourmet brewed coffee,Brazilian Lg
8229,2023-02-02,07:22:17,1,8,Astoria,12,3.5,Bakery,Scone,Ginger Scone
826,2023-04-17,07:06:58,2,5,Hell's Kitchen,15,1.05,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
4417,2023-04-12,20:34:14,2,3,Lower Manhattan,10,4.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
7492,2023-03-29,19:24:37,2,8,Astoria,12,3.25,Bakery,Scone,Ginger Scone
4082,2023-06-03,07:16:21,2,5,Hell's Kitchen,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
493,2023-02-12,16:39:13,1,5,Hell's Kitchen,14,0.8,Flavours,Regular syrup,Vanilla syrup
736,2023-06-29,17:48:36,1,5,Hell's Kitchen,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
5290,2023-01-04,09:17:51,2,8,Astoria,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
3570,2023-06-04,14:48:31,1,3,Lower Manhattan,9,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
5651,2023-02-28,07:51:56,1,8,Astoria,17,8.95,Loose Tea,Black tea,English Breakfast
9338,2023-06-18,16:50:19,3,3,Lower Manhattan,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
650,2023-05-05,08:46:51,1,5,Hell's Kitchen,2,3.25,Coffee,Gourmet brewed coffee,Brazilian Lg
7557,2023-01-15,07:07:46,2,3,Lower Manhattan,11,4.0,Bakery,Pastry,
6769,2023-06-01,12:17:51,1,3,Lower Manhattan,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
9277,2023-01-14,16:31:25,1,8,Astoria,15,0.55,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
3465,2023-06-20,09:35:06,1,5,Hell's Kitchen,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
9050,2023-04-04,14:34:36,1,3,Lower Manhattan,11,3.5,Bakery,Pastry,Croissant
2749,2023-02-14,08:02:11,1,3,Lower Manhattan,14,0.8,Flavours,Regular syrup,Vanilla syrup
4352,2023-02-25,14:56:30,1,3,Lower Manhattan,20,2.75,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
7813,2023-03-20,08:45:37,1,5,Hell's Kitchen,10,4.0,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
6264,2023-01-03,13:22:56,2,3,Lower Manhattan,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
6983,2023-05-04,12:14:40,1,8,Astoria,14,1.05,Flavours,Regular syrup,Vanilla syrup
4805,2023-03-30,19:11:07,1,5,Hell's Kitchen,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
4222,2023-03-22,08:44:15,2,3,Lower Manhattan,20,2.75,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
4529,2023-02-04,09:14:10,1,5,Hell's Kitchen,12,3.75,Bakery,Scone,Ginger Scone
2355,2023-03-17,09:59:09,1,3,Lower Manhattan,13,2.25,Bakery,Biscotti,Chocolate Biscotti
9032,2023-03-04,12:00:28,1,5,Hell's Kitchen,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
4045,2023-06-21,10:06:55,1,5,Hell's Kitchen,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
3760,2023-04-04,11:54:59,2,3,Lower Manhattan,16,8.95,Loose Tea,Herbal tea,Peppermint
5468,2023-06-02,14:39:39,1,5,Hell's Kitchen,16,9.2,Loose Tea,Herbal tea,Peppermint
774,2023-04-06,12:29:51,1,5,Hell's Kitchen,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
26,2023-05-10,11:25:31,2,5,Hell's Kitchen,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
8327,2023-05-06,14:58:37,2,5,Hell's Kitchen,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
3087,2023-06-27,08:02:17,1,3,Lower Manhattan,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
2058,2023-06-15,06:49:31,1,5,Hell's Kitchen,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
5349,2023-03-21,08:51:05,1,3,Lower Manhattan,18,15.0,Coffee beans,House blend Beans,Espresso Roast whole bean
7385,2023-02-11,08:31:08,3,3,Lower Manhattan,16,8.7,Loose Tea,Herbal tea,Peppermint
3873,2023-05-20,07:15:16,1,3,Lower Manhattan,19,15.0,Coffee beans,Organic Beans,Ethiopia Rg
6893,2023-03-01,13:07:20,2,3,Lower Manhattan,18,15.0,Coffee beans,House blend Beans,Espresso Roast whole bean
2923,2023-03-23,08:34:39,1,3,Lower Manhattan,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
3391,2023-03-15,09:22:33,1,5,Hell's Kitchen,15,1.05,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
3059,2023-01-21,15:13:01,1,8,Astoria,5,3.0,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
5315,2023-05-02,10:40:39,1,3,Lower Manhattan,16,8.95,Loose Tea,Herbal tea,Peppermint
6411,2023-05-05,13:51:25,2,3,Lower Manhattan,8,2.5,Tea,Brewed Black tea,Earl Grey Rg
7732,2023-03-22,06:41:44,1,3,Lower Manhattan,14,1.05,Flavours,Regular syrup,Vanilla syrup
7986,2023-02-04,19:55:18,1,5,Hell's Kitchen,16,8.95,Loose Tea,Herbal tea,Peppermint
4179,2023-03-28,12:43:07,3,3,Lower Manhattan,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
2367,2023-06-01,09:30:57,1,3,Lower Manhattan,21,9.2,Branded,Housewares,Ceramic Mug
5603,2023-01-08,06:06:16,2,5,Hell's Kitchen,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
658,2023-01-08,18:15:35,1,5,Hell's Kitchen,15,1.05,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
9391,2023-05-23,17:42:04,1,5,Hell's Kitchen,7,2.5,Tea,Brewed herbal tea,Chamomile Rg
1786,2023-01-18,10:19:57,1,8,Astoria,6,2.75,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9544,2023-01-03,14:20:13,2,5,Hell's Kitchen,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
7683,2023-04-18,12:54:31,1,3,Lower Manhattan,13,2.25,Bakery,Biscotti,Chocolate Biscotti
9885,2023-02-18,08:26:05,1,3,Lower Manhattan,9,4.25,Drinking Chocolate,Hot chocolate,
7067,2023-01-10,10:04:17,2,8,Astoria,10,4.0,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
9100,2023-06-22,20:58:15,3,5,Hell's Kitchen,1,3.25,Coffee,Gourmet brewed coffee,Ethiopia Rg
7675,2023-06-11,10:36:36,1,5,Hell's Kitchen,8,2.5,Tea,Brewed Black tea,Earl Grey Rg
5403,2023-01-06,13:28:47,1,5,Hell's Kitchen,21,9.2,Branded,Housewares,Ceramic Mug
9884,2023-06-16,17:02:06,1,5,Hell's Kitchen,11,3.5,Bakery,Pastry,Croissant
6037,2023-02-05,07:44:12,1,8,Astoria,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
9346,2023-04-16,09:39:07,1,3,Lower Manhattan,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
8158,2023-02-02,08:18:09,1,5,Hell's Kitchen,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
5133,2023-01-30,08:40:19,1,3,Lower Manhattan,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
8525,2023-02-13,18:06:41,1,8,Astoria,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
7410,2023-02-05,08:50:45,2,5,Hell's Kitchen,21,8.95,Branded,Housewares,Ceramic Mug
5077,2023-02-27,18:25:24,1,3,Lower Manhattan,15,0.55,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
9535,2023-01-13,16:32:51,1,5,Hell's Kitchen,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
910,2023-02-08,18:10:05,1,5,Hell's Kitchen,14,0.8,Flavours,Regular syrup,Vanilla syrup
5970,2023-06-18,09:46:34,2,3,Lower Manhattan,12,3.5,Bakery,Scone,Ginger Scone
5044,2023-04-14,11:48:38,1,3,Lower Manhattan,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
1979,2023-03-10,13:20:08,1,5,Hell's Kitchen,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
933,2023-06-13,09:57:45,1,3,Lower Manhattan,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
6483,2023-03-10,18:37:43,1,3,Lower Manhattan,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
1975,2023-02-22,16:03:53,1,5,Hell's Kitchen,20,2.75,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
1946,2023-04-02,14:36:23,1,5,Hell's Kitchen,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
7146,2023-06-10,07:15:24,1,3,Lower Manhattan,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
1421,2023-01-27,10:45:52,1,3,Lower Manhattan,11,4.0,Bakery,Pastry,Croissant
1537,2023-04-01,17:01:04,2,5,Hell's Kitchen,17,9.2,Loose Tea,Black tea,English Breakfast
4701,2023-05-17,09:55:55,1,3,Lower Manhattan,13,2.5,Bakery,Biscotti,Chocolate Biscotti
6638,2023-05-02,18:22:18,2,3,Lower Manhattan,16,8.95,Loose Tea,Herbal tea,Peppermint
7497,2023-04-01,09:53:02,3,8,Astoria,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
6402,2023-01-04,10:48:18,1,3,Lower Manhattan,17,9.2,Loose Tea,Black tea,English Breakfast
6132,2023-02-14,16:09:50,1,5,Hell's Kitchen,12,3.5,Bakery,Scone,Ginger Scone
7883,2023-01-23,10:46:10,1,5,Hell's Kitchen,20,2.75,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
9198,2023-01-07,16:12:58,2,5,Hell's Kitchen,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
226,2023-05-05,08:44:17,1,5,Hell's Kitchen,15,0.55,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
6349,2023-05-01,18:57:19,1,8,Astoria,7,2.5,Tea,Brewed herbal tea,Chamomile Rg
1031,2023-03-21,09:09:03,2,5,Hell's Kitchen,21,8.95,Branded,Housewares,Ceramic Mug
1072,2023-04-03,08:32:06,1,5,Hell's Kitchen,11,3.5,Bakery,Pastry,Croissant
5623,2023-05-08,19:40:24,1,8,Astoria,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
2557,2023-01-16,16:51:52,1,8,Astoria,6,3.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
6095,2023-01-30,15:48:56,1,8,Astoria,16,8.95,Loose Tea,Herbal tea,Peppermint
6177,2023-05-04,07:05:23,1,5,Hell's Kitchen,16,8.95,Loose Tea,Herbal tea,Peppermint
6342,2023-05-23,07:47:31,2,8,Astoria,1,2.75,Coffee,Gourmet brewed coffee,Ethiopia Rg
7919,2023-04-18,07:18:52,1,5,Hell's Kitchen,11,4.0,Bakery,Pastry,Croissant
8618,2023-06-07,14:54:24,3,8,Astoria,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
1350,2023-01-17,13:17:25,1,3,Lower Manhattan,16,9.2,Loose Tea,Herbal tea,Peppermint
6701,2023-03-13,14:32:02,1,8,Astoria,3,4.0,Coffee,Barista Espresso,Latte Rg
6071,2023-06-22,08:34:52,1,5,Hell's Kitchen,16,8.7,Loose Tea,Herbal tea,Peppermint
8232,2023-04-12,06:39:03,1,3,Lower Manhattan,12,3.75,Bakery,Scone,Ginger Scone
9140,2023-01-15,07:28:10,1,3,Lower Manhattan,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
5111,2023-01-31,14:52:09,1,3,,21,8.7,Branded,Housewares,Ceramic Mug
3562,2023-06-19,09:30:51,1,3,Lower Manhattan,10,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
2766,2023-06-03,14:30:28,1,8,Astoria,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9619,2023-05-24,08:59:30,1,5,Hell's Kitchen,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
2493,2023-04-04,08:17:03,1,8,Astoria,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
8996,2023-03-17,13:18:39,1,8,Astoria,3,3.75,Coffee,Barista Espresso,Latte Rg
9714,2023-02-20,19:31:35,2,8,Astoria,16,8.7,Loose Tea,Herbal tea,Peppermint
8529,2023-06-01,09:21:17,1,5,Hell's Kitchen,12,3.75,Bakery,Scone,Ginger Scone
1126,2023-03-15,19:05:49,1,8,Astoria,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
244,2023-03-09,13:37:45,2,8,Astoria,19,14.75,Coffee beans,Organic Beans,Ethiopia Rg
6260,2023-02-10,12:50:19,2,3,Lower Manhattan,4,4.75,Coffee,Barista Espresso,Cappuccino Lg
2013,2023-06-30,10:48:02,1,5,Hell's Kitchen,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
5027,2023-06-13,12:13:11,2,5,Hell's Kitchen,13,2.5,Bakery,Biscotti,Chocolate Biscotti
6885,2023-03-26,10:08:16,1,5,Hell's Kitchen,13,2.75,Bakery,Biscotti,Chocolate Biscotti
9184,2023-04-13,10:33:37,2,8,Astoria,8,3.0,Tea,Brewed Black tea,Earl Grey Rg
5921,2023-01-26,07:43:02,1,3,Lower Manhattan,17,9.2,Loose Tea,Black tea,English Breakfast
1217,2023-06-07,10:18:06,1,3,Lower Manhattan,13,2.5,Bakery,Biscotti,Chocolate Biscotti
9393,2023-05-20,08:40:45,3,5,Hell's Kitchen,14,0.8,Flavours,Regular syrup,Vanilla syrup
5273,2023-06-25,09:35:01,1,3,Lower Manhattan,3,4.0,Coffee,Barista Espresso,Latte Rg
2959,2023-01-20,10:36:39,1,3,Lower Manhattan,17,9.2,Loose Tea,Black tea,English Breakfast
4727,2023-06-06,07:04:57,3,3,Lower Manhattan,4,4.25,Coffee,Barista Espresso,Cappuccino Lg
3350,2023-03-15,14:18:25,2,3,Lower Manhattan,11,4.0,Bakery,Pastry,Croissant
6404,2023-02-11,12:34:58,1,8,Astoria,21,8.7,Branded,Housewares,Ceramic Mug
6650,2023-01-28,17:58:09,1,8,Astoria,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
4364,2023-06-17,09:55:54,2,5,Hell's Kitchen,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
9292,2023-03-15,08:16:40,3,8,Astoria,8,3.0,Tea,Brewed Black tea,Earl Grey Rg
7353,2023-03-01,08:10:10,1,5,Hell's Kitchen,11,4.0,Bakery,Pastry,Croissant
7498,2023-04-16,11:39:44,1,5,Hell's Kitchen,17,8.95,Loose Tea,Black tea,English Breakfast
283,2023-03-01,17:31:28,1,3,Lower Manhattan,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
7972,2023-01-17,20:50:26,1,8,Astoria,21,8.7,Branded,Housewares,Ceramic Mug
203,2023-04-02,14:46:15,2,8,Astoria,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
9286,2023-04-23,14:55:12,3,3,Lower Manhattan,16,8.7,Loose Tea,Herbal tea,Peppermint
4403,2023-02-21,18:53:27,2,8,Astoria,11,3.75,Bakery,Pastry,Croissant
8545,2023-06-29,18:12:11,1,5,Hell's Kitchen,6,3.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3439,2023-06-03,12:51:25,1,8,Astoria,8,2.5,Tea,Brewed Black tea,Earl Grey Rg
4157,2023-02-27,18:11:50,1,5,Hell's Kitchen,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
5451,2023-05-16,18:57:39,1,3,Lower Manhattan,13,2.25,Bakery,Biscotti,Chocolate Biscotti
5688,2023-06-07,06:17:32,1,8,Astoria,13,,Bakery,Biscotti,Chocolate Biscotti
2679,2023-04-26,20:25:39,1,8,Astoria,19,14.75,Coffee beans,Organic Beans,Ethiopia Rg
9723,2023-02-01,15:34:53,1,3,Lower Manhattan,2,3.25,Coffee,Gourmet brewed coffee,Brazilian Lg
3077,2023-04-24,08:39:18,1,3,Lower Manhattan,11,4.0,Bakery,Pastry,Croissant
4552,2023-05-30,08:34:26,1,5,Hell's Kitchen,20,2.75,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
5472,2023-06-21,13:41:19,1,3,Lower Manhattan,3,3.75,Coffee,Barista Espresso,Latte Rg
2153,2023-06-15,09:08:30,1,3,Lower Manhattan,3,4.25,Coffee,Barista Espresso,Latte Rg
3703,2023-06-23,09:20:50,1,5,Hell's Kitchen,10,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
7934,2023-04-22,07:26:17,2,3,Lower Manhattan,5,3.5,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
8005,2023-05-30,09:40:17,1,5,Hell's Kitchen,17,8.7,Loose Tea,Black tea,English Breakfast
1195,2023-01-02,16:47:06,1,5,Hell's Kitchen,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
2942,2023-05-29,12:23:30,1,3,Lower Manhattan,3,4.0,Coffee,Barista Espresso,Latte Rg
3111,2023-02-25,14:20:29,1,3,Lower Manhattan,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
4194,2023-03-04,07:37:28,3,3,Lower Manhattan,12,3.25,Bakery,Scone,Ginger Scone
9694,2023-03-06,09:33:35,2,5,Hell's Kitchen,14,0.8,Flavours,Regular syrup,Vanilla syrup
9054,2023-06-23,07:15:54,2,3,Lower Manhattan,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4554,2023-06-12,13:49:56,1,3,Lower Manhattan,1,3.25,Coffee,Gourmet brewed coffee,Ethiopia Rg
8197,2023-01-20,16:50:36,3,5,Hell's Kitchen,8,2.5,Tea,Brewed Black tea,Earl Grey Rg
8383,2023-03-11,13:13:35,2,8,Astoria,19,15.0,Coffee beans,Organic Beans,Ethiopia Rg
2471,2023-05-14,14:52:30,1,8,Astoria,12,3.5,Bakery,Scone,Ginger Scone
9060,2023-06-17,09:15:55,1,5,Hell's Kitchen,12,3.75,Bakery,Scone,Ginger Scone
9042,2023-04-10,16:50:28,1,5,Hell's Kitchen,6,2.75,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
1491,2023-03-22,14:11:09,3,8,Astoria,8,2.5,Tea,Brewed Black tea,Earl Grey Rg
6286,2023-04-06,06:10:19,1,5,Hell's Kitchen,21,8.95,Branded,Housewares,Ceramic Mug
5295,2023-04-12,09:13:07,1,5,Hell's Kitchen,10,4.0,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
3797,2023-06-30,10:06:17,2,5,Hell's Kitchen,3,4.0,Coffee,Barista Espresso,Latte Rg
1078,2023-01-19,12:05:48,1,5,Hell's Kitchen,7,2.5,Tea,Brewed herbal tea,Chamomile Rg
369,2023-03-09,17:01:40,1,3,Lower Manhattan,9,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
2519,2023-06-22,10:05:58,1,8,Astoria,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
3814,2023-06-30,07:53:40,1,3,Lower Manhattan,21,9.2,Branded,Housewares,Ceramic Mug
5609,2023-06-28,07:33:28,2,3,Lower Manhattan,10,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
8336,2023-06-09,16:08:45,1,5,Hell's Kitchen,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
4659,2023-01-01,18:07:25,1,3,Lower Manhattan,21,8.7,Branded,Housewares,Ceramic Mug
3692,2023-06-09,16:21:00,1,3,Lower Manhattan,16,8.95,Loose Tea,Herbal tea,Peppermint
8949,2023-04-19,08:25:23,1,5,Hell's Kitchen,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
3643,2023-06-16,09:02:31,2,5,Hell's Kitchen,10,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
5285,2023-02-02,07:32:35,2,3,Lower Manhattan,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
824,2023-05-14,10:35:21,1,3,Lower Manhattan,20,3.0,Packaged Chocolate,Drinking Chocolate,
700,2023-05-01,20:53:53,3,3,Lower Manhattan,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
7959,2023-04-27,11:28:45,1,8,Astoria,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
6457,2023-02-02,12:07:51,1,3,Lower Manhattan,15,,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
5879,2023-05-29,14:14:52,1,5,Hell's Kitchen,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
1380,2023-06-28,08:51:30,1,3,Lower Manhattan,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
7255,2023-02-10,07:06:04,1,3,Lower Manhattan,13,2.75,Bakery,Biscotti,Chocolate Biscotti
3027,2023-03-09,07:04:20,2,3,Lower Manhattan,8,2.5,Tea,Brewed Black tea,Earl Grey Rg
4249,2023-01-15,08:53:05,1,3,Lower Manhattan,14,0.8,Flavours,Regular syrup,Vanilla syrup
3426,2023-06-29,16:35:59,1,5,Hell's Kitchen,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
5592,2023-04-25,10:03:07,1,3,Lower Manhattan,16,8.95,Loose Tea,Herbal tea,Peppermint
229,2023-03-25,12:05:16,1,3,Lower Manhattan,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
6115,2023-02-14,08:10:32,2,8,Astoria,13,2.75,Bakery,Biscotti,Chocolate Biscotti
3491,2023-04-11,18:23:08,1,3,Lower Manhattan,11,3.75,Bakery,Pastry,Croissant
9259,2023-06-07,16:18:27,1,3,Lower Manhattan,16,8.95,Loose Tea,Herbal tea,Peppermint
2473,2023-03-08,09:42:57,1,5,Hell's Kitchen,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
1954,2023-02-27,15:41:17,1,8,Astoria,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
9899,2023-06-14,14:58:54,1,5,Hell's Kitchen,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
3632,2023-04-16,07:54:02,2,8,Astoria,11,3.5,Bakery,Pastry,Croissant
7325,2023-04-13,19:46:15,1,8,Astoria,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
2260,2023-06-03,10:16:33,2,8,Astoria,18,,Coffee beans,House blend Beans,Espresso Roast whole bean
8546,2023-02-28,09:51:55,1,3,Lower Manhattan,16,8.95,Loose Tea,Herbal tea,Peppermint
7101,2023-05-07,09:01:37,1,3,Lower Manhattan,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
8609,2023-03-11,09:59:38,1,3,Lower Manhattan,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
9411,2023-02-16,12:48:49,3,5,Hell's Kitchen,21,8.7,Branded,Housewares,Ceramic Mug
6226,2023-05-10,17:27:46,1,8,Astoria,16,8.7,Loose Tea,Herbal tea,Peppermint
3102,2023-05-17,10:35:30,1,8,Astoria,17,9.2,Loose Tea,Black tea,English Breakfast
8758,2023-01-21,08:07:06,1,3,Lower Manhattan,19,14.75,Coffee beans,Organic Beans,Ethiopia Rg
5346,2023-03-21,12:26:50,1,5,Hell's Kitchen,12,3.5,Bakery,Scone,
3120,2023-02-19,14:12:11,1,8,Astoria,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
931,2023-04-27,09:08:56,1,5,Hell's Kitchen,13,2.5,Bakery,Biscotti,Chocolate Biscotti
1599,2023-03-31,08:34:13,2,5,Hell's Kitchen,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
8784,2023-01-02,19:02:53,3,8,Astoria,10,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
6282,2023-06-21,10:19:59,2,5,Hell's Kitchen,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
9592,2023-03-21,07:35:57,2,5,Hell's Kitchen,16,8.7,Loose Tea,Herbal tea,Peppermint
6839,2023-05-09,17:21:36,2,3,Lower Manhattan,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
4369,2023-04-01,08:40:12,1,5,Hell's Kitchen,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
5658,2023-04-13,12:03:39,1,3,Lower Manhattan,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
2187,2023-03-17,19:08:18,2,3,Lower Manhattan,17,8.95,Loose Tea,Black tea,English Breakfast
6619,2023-03-18,08:05:33,1,5,Hell's Kitchen,6,3.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3417,2023-01-09,09:12:19,1,3,,9,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
5354,2023-01-20,07:33:38,1,3,Lower Manhattan,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
